Fecha,Hora,Turno,Boquilla,Peso (g),Etapa
2024-11-28,14:30,tarde,6,3.7858,Post ML - Mermelada
2024-11-28,14:30,tarde,7,5.1629,Post ML - Mermelada
2024-11-28,14:30,tarde,8,3.2866,Post ML - Mermelada
2024-11-28,14:30,tarde,9,3.4372,Post ML - Mermelada
2024-11-28,14:30,tarde,10,4.6078,Post ML - Mermelada
2024-11-28,14:30,tarde,11,3.8386,Post ML - Mermelada
2024-11-28,14:30,tarde,12,3.4182,Post ML - Mermelada
2024-11-28,14:30,tarde,13,4.9357,Post ML - Mermelada
2024-11-28,14:30,tarde,14,4.208,Post ML - Mermelada
2024-11-28,14:30,tarde,15,3.7115,Post ML - Mermelada
2024-11-28,14:30,tarde,16,3.2321,Post ML - Mermelada
2024-11-28,14:40,tarde,1,5.2265,Post ML - Mermelada
2024-11-28,14:40,tarde,2,4.0663,Post ML - Mermelada
2024-11-28,14:40,tarde,3,4.8625,Post ML - Mermelada
2024-11-28,14:40,tarde,4,4.5804,Post ML - Mermelada
2024-11-28,14:40,tarde,5,3.7883,Post ML - Mermelada
2024-11-28,14:40,tarde,6,3.7928,Post ML - Mermelada
2024-11-28,14:40,tarde,7,4.8899,Post ML - Mermelada
2024-11-28,14:40,tarde,8,4.899,Post ML - Mermelada
2024-11-28,14:40,tarde,9,3.0289,Post ML - Mermelada
2024-11-28,14:40,tarde,10,4.3879,Post ML - Mermelada
2024-11-28,14:40,tarde,11,4.0121,Post ML - Mermelada
2024-11-28,14:40,tarde,12,3.5013,Post ML - Mermelada
2024-11-28,14:40,tarde,13,4.2266,Post ML - Mermelada
2024-11-28,14:40,tarde,14,3.2245,Post ML - Mermelada
2024-11-28,14:40,tarde,15,3.666,Post ML - Mermelada
2024-11-28,14:40,tarde,16,3.4149,Post ML - Mermelada
2024-11-28,14:50,tarde,1,3.8001,Post ML - Mermelada
2024-11-28,14:50,tarde,2,4.04,Post ML - Mermelada
2024-11-28,14:50,tarde,3,3.5113,Post ML - Mermelada
2024-11-28,14:50,tarde,4,4.961,Post ML - Mermelada
2024-11-28,14:50,tarde,5,4.3562,Post ML - Mermelada
2024-11-28,14:50,tarde,6,5.085,Post ML - Mermelada
2024-11-28,14:50,tarde,7,3.9904,Post ML - Mermelada
2024-11-28,14:50,tarde,8,3.7727,Post ML - Mermelada
2024-11-28,14:50,tarde,9,5.0647,Post ML - Mermelada
2024-11-28,14:50,tarde,10,3.7563,Post ML - Mermelada
2024-11-28,14:50,tarde,11,3.9802,Post ML - Mermelada
2024-11-28,14:50,tarde,12,4.4832,Post ML - Mermelada
2024-11-28,14:50,tarde,13,3.3869,Post ML - Mermelada
2024-11-28,14:50,tarde,14,4.344,Post ML - Mermelada
2024-11-28,14:50,tarde,15,4.2304,Post ML - Mermelada
2024-11-28,14:50,tarde,16,4.5034,Post ML - Mermelada
2024-11-28,15:00,tarde,1,4.5784,Post ML - Mermelada
2024-11-28,15:00,tarde,2,4.808,Post ML - Mermelada
2024-11-28,15:00,tarde,3,4.0182,Post ML - Mermelada
2024-11-28,15:00,tarde,4,3.5969,Post ML - Mermelada
2024-11-28,15:00,tarde,5,5.2616,Post ML - Mermelada
2024-11-28,15:00,tarde,6,3.2251,Post ML - Mermelada
2024-11-28,15:00,tarde,7,3.2812,Post ML - Mermelada
2024-11-28,15:00,tarde,8,4.3965,Post ML - Mermelada
2024-11-28,15:00,tarde,9,4.99,Post ML - Mermelada
2024-11-28,15:00,tarde,10,4.1861,Post ML - Mermelada
2024-11-28,15:00,tarde,11,4.6396,Post ML - Mermelada
2024-11-28,15:00,tarde,12,2.9624,Post ML - Mermelada
2024-11-28,15:00,tarde,13,3.8003,Post ML - Mermelada
2024-11-28,15:00,tarde,14,2.9397,Post ML - Mermelada
2024-11-28,15:00,tarde,15,4.3363,Post ML - Mermelada
2024-11-28,15:00,tarde,16,3.0207,Post ML - Mermelada
2024-11-28,15:10,tarde,1,3.3644,Post ML - Mermelada
2024-11-28,15:10,tarde,2,4.3679,Post ML - Mermelada
2024-11-28,15:10,tarde,3,4.6746,Post ML - Mermelada
2024-11-28,15:10,tarde,4,3.991,Post ML - Mermelada
2024-11-28,15:10,tarde,5,4.3993,Post ML - Mermelada
2024-11-28,15:10,tarde,6,4.3812,Post ML - Mermelada
2024-11-28,15:10,tarde,7,3.9594,Post ML - Mermelada
2024-11-28,15:10,tarde,8,3.467,Post ML - Mermelada
2024-11-28,15:10,tarde,9,4.3963,Post ML - Mermelada
2024-11-28,15:10,tarde,10,4.4233,Post ML - Mermelada
2024-11-28,15:10,tarde,11,4.5807,Post ML - Mermelada
2024-11-28,15:10,tarde,12,4.2548,Post ML - Mermelada
2024-11-28,15:10,tarde,13,3.4256,Post ML - Mermelada
2024-11-28,15:10,tarde,14,4.3326,Post ML - Mermelada
2024-11-28,15:10,tarde,15,3.9161,Post ML - Mermelada
2024-11-28,15:10,tarde,16,3.5811,Post ML - Mermelada
2024-11-28,15:20,tarde,1,3.915,Post ML - Mermelada
2024-11-28,15:20,tarde,2,3.6935,Post ML - Mermelada
2024-11-28,15:20,tarde,3,4.5778,Post ML - Mermelada
2024-11-28,15:20,tarde,4,3.2859,Post ML - Mermelada
2024-11-28,15:20,tarde,5,3.5236,Post ML - Mermelada
2024-11-28,15:20,tarde,6,3.8959,Post ML - Mermelada
2024-11-28,15:20,tarde,7,4.9837,Post ML - Mermelada
2024-11-28,15:20,tarde,8,4.6704,Post ML - Mermelada
2024-11-28,15:20,tarde,9,3.1611,Post ML - Mermelada
2024-11-28,15:20,tarde,10,4.8368,Post ML - Mermelada
2024-11-28,15:20,tarde,11,4.8357,Post ML - Mermelada
2024-11-28,15:20,tarde,12,3.4226,Post ML - Mermelada
2024-11-28,15:20,tarde,13,2.668,Post ML - Mermelada
2024-11-28,15:20,tarde,14,3.9184,Post ML - Mermelada
2024-11-28,15:20,tarde,15,4.5202,Post ML - Mermelada
2024-11-28,15:20,tarde,16,4.6728,Post ML - Mermelada
2024-11-28,15:30,tarde,1,3.5923,Post ML - Mermelada
2024-11-28,15:30,tarde,2,5.0611,Post ML - Mermelada
2024-11-28,15:30,tarde,3,2.8324,Post ML - Mermelada
2024-11-28,15:30,tarde,4,3.8739,Post ML - Mermelada
2024-11-28,15:30,tarde,5,3.8464,Post ML - Mermelada
2024-11-28,15:30,tarde,6,4.7253,Post ML - Mermelada
2024-11-28,15:30,tarde,7,4.807,Post ML - Mermelada
2024-11-28,15:30,tarde,8,4.6144,Post ML - Mermelada
2024-11-28,15:30,tarde,9,3.3237,Post ML - Mermelada
2024-11-28,15:30,tarde,10,4.5631,Post ML - Mermelada
2024-11-28,15:30,tarde,11,4.3651,Post ML - Mermelada
2024-11-28,15:30,tarde,12,3.1441,Post ML - Mermelada
2024-11-28,15:30,tarde,13,2.9225,Post ML - Mermelada
2024-11-28,15:30,tarde,14,4.5214,Post ML - Mermelada
2024-11-28,15:30,tarde,15,3.82,Post ML - Mermelada
2024-11-28,15:30,tarde,16,3.1587,Post ML - Mermelada
2024-11-28,22:00,noche,1,3.8834,Post ML - Mermelada
2024-11-28,22:00,noche,2,4.2039,Post ML - Mermelada
2024-11-28,22:00,noche,3,3.9536,Post ML - Mermelada
2024-11-28,22:00,noche,4,3.1309,Post ML - Mermelada
2024-11-28,22:00,noche,5,5.0559,Post ML - Mermelada
2024-11-28,22:00,noche,6,4.5624,Post ML - Mermelada
2024-11-28,22:00,noche,7,3.8122,Post ML - Mermelada
2024-11-28,22:00,noche,8,3.8347,Post ML - Mermelada
2024-11-28,22:00,noche,9,4.2013,Post ML - Mermelada
2024-11-28,22:00,noche,10,3.3674,Post ML - Mermelada
2024-11-28,22:00,noche,11,4.1807,Post ML - Mermelada
2024-11-28,22:00,noche,12,3.2548,Post ML - Mermelada
2024-11-28,22:00,noche,13,3.9605,Post ML - Mermelada
2024-11-28,22:00,noche,14,3.2452,Post ML - Mermelada
2024-11-28,22:00,noche,15,3.2389,Post ML - Mermelada
2024-11-28,22:00,noche,16,4.6263,Post ML - Mermelada
2024-11-28,22:10,noche,1,4.0332,Post ML - Mermelada
2024-11-28,22:10,noche,2,4.1161,Post ML - Mermelada
2024-11-28,22:10,noche,3,2.8736,Post ML - Mermelada
2024-11-28,22:10,noche,4,3.6657,Post ML - Mermelada
2024-11-28,22:10,noche,5,4.2583,Post ML - Mermelada
2024-11-28,22:10,noche,6,4.1087,Post ML - Mermelada
2024-11-28,22:10,noche,7,2.7937,Post ML - Mermelada
2024-11-28,22:10,noche,8,4.116,Post ML - Mermelada
2024-11-28,22:10,noche,9,4.2053,Post ML - Mermelada
2024-11-28,22:10,noche,10,4.7189,Post ML - Mermelada
2024-11-28,22:10,noche,11,3.6331,Post ML - Mermelada
2024-11-28,22:10,noche,12,2.7444,Post ML - Mermelada
2024-11-28,22:10,noche,13,3.4418,Post ML - Mermelada
2024-11-28,22:10,noche,14,3.2841,Post ML - Mermelada
2024-11-28,22:10,noche,15,4.2361,Post ML - Mermelada
2024-11-28,22:10,noche,16,2.3299,Post ML - Mermelada
2024-11-28,22:20,noche,1,3.7489,Post ML - Mermelada
2024-11-28,22:20,noche,2,4.7984,Post ML - Mermelada
2024-11-28,22:20,noche,3,4.004,Post ML - Mermelada
2024-11-28,22:20,noche,4,4.5019,Post ML - Mermelada
2024-11-28,22:20,noche,5,3.0806,Post ML - Mermelada
2024-11-28,22:20,noche,6,3.1029,Post ML - Mermelada
2024-11-28,22:20,noche,7,4.8049,Post ML - Mermelada
2024-11-28,22:20,noche,8,4.0567,Post ML - Mermelada
2024-11-28,22:20,noche,9,4.0578,Post ML - Mermelada
2024-11-28,22:20,noche,10,3.3738,Post ML - Mermelada
2024-11-28,22:20,noche,11,4.0564,Post ML - Mermelada
2024-11-28,22:20,noche,12,3.3583,Post ML - Mermelada
2024-11-28,22:20,noche,13,4.6646,Post ML - Mermelada
2024-11-28,22:20,noche,14,5.3618,Post ML - Mermelada
2024-11-28,22:20,noche,15,4.1002,Post ML - Mermelada
2024-11-28,22:20,noche,16,3.4258,Post ML - Mermelada
2024-11-28,22:30,noche,1,2.5812,Post ML - Mermelada
2024-11-28,22:30,noche,2,3.0567,Post ML - Mermelada
2024-11-28,22:30,noche,3,4.8707,Post ML - Mermelada
2024-11-28,22:30,noche,4,3.4237,Post ML - Mermelada
2024-11-28,22:30,noche,5,3.7923,Post ML - Mermelada
2024-11-28,22:30,noche,6,4.367,Post ML - Mermelada
2024-11-28,22:30,noche,7,4.8301,Post ML - Mermelada
2024-11-28,22:30,noche,8,3.8882,Post ML - Mermelada
2024-11-28,22:30,noche,9,3.7734,Post ML - Mermelada
2024-11-28,22:30,noche,10,4.0401,Post ML - Mermelada
2024-11-28,22:30,noche,11,3.6485,Post ML - Mermelada
2024-11-28,22:30,noche,12,3.6787,Post ML - Mermelada
2024-11-28,22:30,noche,13,4.2307,Post ML - Mermelada
2024-11-28,22:30,noche,14,3.9807,Post ML - Mermelada
2024-11-28,22:30,noche,15,4.986,Post ML - Mermelada
2024-11-28,22:30,noche,16,3.991,Post ML - Mermelada
2024-11-28,22:40,noche,1,4.6446,Post ML - Mermelada
2024-11-28,22:40,noche,2,3.4001,Post ML - Mermelada
2024-11-28,22:40,noche,3,4.2941,Post ML - Mermelada
2024-11-28,22:40,noche,4,3.5951,Post ML - Mermelada
2024-11-28,22:40,noche,5,4.2215,Post ML - Mermelada
2024-11-28,22:40,noche,6,4.3856,Post ML - Mermelada
2024-11-28,22:40,noche,7,4.0279,Post ML - Mermelada
2024-11-28,22:40,noche,8,5.3481,Post ML - Mermelada
2024-11-28,22:40,noche,9,4.7997,Post ML - Mermelada
2024-11-28,22:40,noche,10,4.6593,Post ML - Mermelada
2024-11-28,22:40,noche,11,4.428,Post ML - Mermelada
2024-11-28,22:40,noche,12,4.9875,Post ML - Mermelada
2024-11-28,22:40,noche,13,3.1953,Post ML - Mermelada
2024-11-28,22:40,noche,14,4.6243,Post ML - Mermelada
2024-11-28,22:40,noche,15,3.3071,Post ML - Mermelada
2024-11-28,22:40,noche,16,3.4629,Post ML - Mermelada
2024-11-28,22:50,noche,1,4.3144,Post ML - Mermelada
2024-11-28,22:50,noche,2,4.6906,Post ML - Mermelada
2024-11-28,22:50,noche,3,3.354,Post ML - Mermelada
2024-11-28,22:50,noche,4,3.713,Post ML - Mermelada
2024-11-28,22:50,noche,5,4.0546,Post ML - Mermelada
2024-11-28,22:50,noche,6,3.8956,Post ML - Mermelada
2024-11-28,22:50,noche,7,4.4783,Post ML - Mermelada
2024-11-28,22:50,noche,8,5.9241,Post ML - Mermelada
2024-11-28,22:50,noche,9,4.2348,Post ML - Mermelada
2024-11-28,22:50,noche,10,3.5883,Post ML - Mermelada
2024-11-28,22:50,noche,11,3.274,Post ML - Mermelada
2024-11-28,22:50,noche,12,3.8179,Post ML - Mermelada
2024-11-28,22:50,noche,13,3.4735,Post ML - Mermelada
2024-11-28,22:50,noche,14,4.134,Post ML - Mermelada
2024-11-28,22:50,noche,15,4.083,Post ML - Mermelada
2024-11-28,22:50,noche,16,3.5162,Post ML - Mermelada
2024-11-28,23:00,noche,1,5.1116,Post ML - Mermelada
2024-11-28,23:00,noche,2,3.5881,Post ML - Mermelada
2024-11-28,23:00,noche,3,3.9331,Post ML - Mermelada
2024-11-28,23:00,noche,4,4.3579,Post ML - Mermelada
2024-11-28,23:00,noche,5,4.4996,Post ML - Mermelada
2024-11-28,23:00,noche,6,4.7154,Post ML - Mermelada
2024-11-28,23:00,noche,7,4.24,Post ML - Mermelada
2024-11-28,23:00,noche,8,4.5885,Post ML - Mermelada
2024-11-28,23:00,noche,9,3.6275,Post ML - Mermelada
2024-11-28,23:00,noche,10,4.5141,Post ML - Mermelada
2024-11-28,23:00,noche,11,4.5066,Post ML - Mermelada
2024-11-28,23:00,noche,12,4.8472,Post ML - Mermelada
2024-11-28,23:00,noche,13,3.0657,Post ML - Mermelada
2024-11-28,23:00,noche,14,3.3872,Post ML - Mermelada
2024-11-28,23:00,noche,15,4.2825,Post ML - Mermelada
2024-11-28,23:00,noche,16,2.3643,Post ML - Mermelada
2024-11-28,23:10,noche,1,4.2755,Post ML - Mermelada
2024-11-28,23:10,noche,2,4.5935,Post ML - Mermelada
2024-11-28,23:10,noche,3,3.6772,Post ML - Mermelada
2024-11-28,23:10,noche,4,3.7591,Post ML - Mermelada
2024-11-28,23:10,noche,5,3.3985,Post ML - Mermelada
2024-11-28,23:10,noche,6,3.7079,Post ML - Mermelada
2024-11-28,23:10,noche,7,3.7242,Post ML - Mermelada
2024-11-28,23:10,noche,8,3.6176,Post ML - Mermelada
2024-11-28,23:10,noche,9,3.5869,Post ML - Mermelada
2024-11-28,23:10,noche,10,3.8482,Post ML - Mermelada
2024-11-28,23:10,noche,11,3.8415,Post ML - Mermelada
2024-11-28,23:10,noche,12,5.0495,Post ML - Mermelada
2024-11-28,23:10,noche,13,3.7793,Post ML - Mermelada
2024-11-28,23:10,noche,14,4.0669,Post ML - Mermelada
2024-11-28,23:10,noche,15,3.5299,Post ML - Mermelada
2024-11-28,23:10,noche,16,3.4496,Post ML - Mermelada
2024-11-28,23:20,noche,1,3.0456,Post ML - Mermelada
2024-11-28,23:20,noche,2,3.12,Post ML - Mermelada
2024-11-28,23:20,noche,3,3.3241,Post ML - Mermelada
2024-11-28,23:20,noche,4,4.1029,Post ML - Mermelada
2024-11-28,23:20,noche,5,4.6027,Post ML - Mermelada
2024-11-28,23:20,noche,6,2.9995,Post ML - Mermelada
2024-11-28,23:20,noche,7,3.6925,Post ML - Mermelada
2024-11-28,23:20,noche,8,3.2345,Post ML - Mermelada
2024-11-28,23:20,noche,9,3.852,Post ML - Mermelada
2024-11-28,23:20,noche,10,4.6024,Post ML - Mermelada
2024-11-28,23:20,noche,11,3.7497,Post ML - Mermelada
2024-11-28,23:20,noche,12,3.9734,Post ML - Mermelada
2024-11-28,23:20,noche,13,4.8149,Post ML - Mermelada
2024-11-28,23:20,noche,14,4.1287,Post ML - Mermelada
2024-11-28,23:20,noche,15,3.4314,Post ML - Mermelada
2024-11-28,23:20,noche,16,3.8437,Post ML - Mermelada
2024-11-28,23:30,noche,1,3.5366,Post ML - Mermelada
2024-11-28,23:30,noche,2,4.2355,Post ML - Mermelada
2024-11-28,23:30,noche,3,4.2886,Post ML - Mermelada
2024-11-28,23:30,noche,4,3.2344,Post ML - Mermelada
2024-11-28,23:30,noche,5,4.0981,Post ML - Mermelada
2024-11-28,23:30,noche,6,3.9342,Post ML - Mermelada
2024-11-28,23:30,noche,7,4.305,Post ML - Mermelada
2024-11-28,23:30,noche,8,4.4656,Post ML - Mermelada
2024-11-28,23:30,noche,9,4.2674,Post ML - Mermelada
2024-11-28,23:30,noche,10,3.8302,Post ML - Mermelada
2024-11-28,23:30,noche,11,4.5227,Post ML - Mermelada
2024-11-28,23:30,noche,12,3.5111,Post ML - Mermelada
2024-11-28,23:30,noche,13,3.2605,Post ML - Mermelada
2024-11-28,23:30,noche,14,2.1443,Post ML - Mermelada
2024-11-28,23:30,noche,15,3.8023,Post ML - Mermelada
2024-11-28,23:30,noche,16,3.3275,Post ML - Mermelada
2024-11-29,06:00,mañana,1,4.2227,Post ML - Mermelada
2024-11-29,06:00,mañana,2,2.8961,Post ML - Mermelada
2024-11-29,06:00,mañana,3,3.6376,Post ML - Mermelada
2024-11-29,06:00,mañana,4,4.2634,Post ML - Mermelada
2024-11-29,06:00,mañana,5,3.4233,Post ML - Mermelada
2024-11-29,06:00,mañana,6,4.2292,Post ML - Mermelada
2024-11-29,06:00,mañana,7,3.6881,Post ML - Mermelada
2024-11-29,06:00,mañana,8,3.9816,Post ML - Mermelada
2024-11-29,06:00,mañana,9,4.3333,Post ML - Mermelada
2024-11-29,06:00,mañana,10,4.5336,Post ML - Mermelada
2024-11-29,06:00,mañana,11,4.0518,Post ML - Mermelada
2024-11-29,06:00,mañana,12,3.5442,Post ML - Mermelada
2024-11-29,06:00,mañana,13,3.7435,Post ML - Mermelada
2024-11-29,06:00,mañana,14,4.226,Post ML - Mermelada
2024-11-29,06:00,mañana,15,3.291,Post ML - Mermelada
2024-11-29,06:00,mañana,16,3.6663,Post ML - Mermelada
2024-11-29,06:10,mañana,1,3.7839,Post ML - Mermelada
2024-11-29,06:10,mañana,2,3.9421,Post ML - Mermelada
2024-11-29,06:10,mañana,3,3.4348,Post ML - Mermelada
2024-11-29,06:10,mañana,4,2.9629,Post ML - Mermelada
2024-11-29,06:10,mañana,5,4.2916,Post ML - Mermelada
2024-11-29,06:10,mañana,6,4.5399,Post ML - Mermelada
2024-11-29,06:10,mañana,7,2.9964,Post ML - Mermelada
2024-11-29,06:10,mañana,8,4.2066,Post ML - Mermelada
2024-11-29,06:10,mañana,9,4.6066,Post ML - Mermelada
2024-11-29,06:10,mañana,10,4.3337,Post ML - Mermelada
2024-11-29,06:10,mañana,11,3.7667,Post ML - Mermelada
2024-11-29,06:10,mañana,12,3.4716,Post ML - Mermelada
2024-11-29,06:10,mañana,13,4.0453,Post ML - Mermelada
2024-11-29,06:10,mañana,14,4.0146,Post ML - Mermelada
2024-11-29,06:10,mañana,15,3.8915,Post ML - Mermelada
2024-11-29,06:10,mañana,16,3.6652,Post ML - Mermelada
2024-11-29,06:20,mañana,1,3.3937,Post ML - Mermelada
2024-11-29,06:20,mañana,2,4.2367,Post ML - Mermelada
2024-11-29,06:20,mañana,3,4.2637,Post ML - Mermelada
2024-11-29,06:20,mañana,4,4.1125,Post ML - Mermelada
2024-11-29,06:20,mañana,5,4.0622,Post ML - Mermelada
2024-11-29,06:20,mañana,6,4.9404,Post ML - Mermelada
2024-11-29,06:20,mañana,7,3.6503,Post ML - Mermelada
2024-11-29,06:20,mañana,8,4.7176,Post ML - Mermelada
2024-11-29,06:20,mañana,9,3.5889,Post ML - Mermelada
2024-11-29,06:20,mañana,10,4.621,Post ML - Mermelada
2024-11-29,06:20,mañana,11,4.6907,Post ML - Mermelada
2024-11-29,06:20,mañana,12,3.8359,Post ML - Mermelada
2024-11-29,06:20,mañana,13,4.9301,Post ML - Mermelada
2024-11-29,06:20,mañana,14,4.1348,Post ML - Mermelada
2024-11-29,06:20,mañana,15,3.3684,Post ML - Mermelada
2024-11-29,06:20,mañana,16,3.563,Post ML - Mermelada
2024-11-29,06:30,mañana,1,4.6343,Post ML - Mermelada
2024-11-29,06:30,mañana,2,4.5169,Post ML - Mermelada
2024-11-29,06:30,mañana,3,3.4075,Post ML - Mermelada
2024-11-29,06:30,mañana,4,3.922,Post ML - Mermelada
2024-11-29,06:30,mañana,5,4.114,Post ML - Mermelada
2024-11-29,06:30,mañana,6,3.7157,Post ML - Mermelada
2024-11-29,06:30,mañana,7,5.3204,Post ML - Mermelada
2024-11-29,06:30,mañana,8,4.1309,Post ML - Mermelada
2024-11-29,06:30,mañana,9,3.9654,Post ML - Mermelada
2024-11-29,06:30,mañana,10,4.6669,Post ML - Mermelada
2024-11-29,06:30,mañana,11,3.7955,Post ML - Mermelada
2024-11-29,06:30,mañana,12,4.5642,Post ML - Mermelada
2024-11-29,06:30,mañana,13,3.0661,Post ML - Mermelada
2024-11-29,06:30,mañana,14,3.6336,Post ML - Mermelada
2024-11-29,06:30,mañana,15,4.404,Post ML - Mermelada
2024-11-29,06:30,mañana,16,4.5866,Post ML - Mermelada
2024-11-29,06:40,mañana,1,3.567,Post ML - Mermelada
2024-11-29,06:40,mañana,2,3.5017,Post ML - Mermelada
2024-11-29,06:40,mañana,3,4.3178,Post ML - Mermelada
2024-11-29,06:40,mañana,4,3.6511,Post ML - Mermelada
2024-11-29,06:40,mañana,5,3.8496,Post ML - Mermelada
2024-11-29,06:40,mañana,6,4.4908,Post ML - Mermelada
2024-11-29,06:40,mañana,7,3.6953,Post ML - Mermelada
2024-11-29,06:40,mañana,8,2.8994,Post ML - Mermelada
2024-11-29,06:40,mañana,9,3.2714,Post ML - Mermelada
2024-11-29,06:40,mañana,10,4.0056,Post ML - Mermelada
2024-11-29,06:40,mañana,11,2.9565,Post ML - Mermelada
2024-11-29,06:40,mañana,12,3.8336,Post ML - Mermelada
2024-11-29,06:40,mañana,13,3.2204,Post ML - Mermelada
2024-11-29,06:40,mañana,14,4.7708,Post ML - Mermelada
2024-11-29,06:40,mañana,15,5.004,Post ML - Mermelada
2024-11-29,06:40,mañana,16,3.203,Post ML - Mermelada
2024-11-29,06:50,mañana,1,4.1438,Post ML - Mermelada
2024-11-29,06:50,mañana,2,3.4622,Post ML - Mermelada
2024-11-29,06:50,mañana,3,3.8268,Post ML - Mermelada
2024-11-29,06:50,mañana,4,5.0099,Post ML - Mermelada
2024-11-29,06:50,mañana,5,3.7387,Post ML - Mermelada
2024-11-29,06:50,mañana,6,3.8398,Post ML - Mermelada
2024-11-29,06:50,mañana,7,3.4722,Post ML - Mermelada
2024-11-29,06:50,mañana,8,4.6419,Post ML - Mermelada
2024-11-29,06:50,mañana,9,2.1726,Post ML - Mermelada
2024-11-29,06:50,mañana,10,3.752,Post ML - Mermelada
2024-11-29,06:50,mañana,11,3.9743,Post ML - Mermelada
2024-11-29,06:50,mañana,12,3.6298,Post ML - Mermelada
2024-11-29,06:50,mañana,13,4.4836,Post ML - Mermelada
2024-11-29,06:50,mañana,14,4.5329,Post ML - Mermelada
2024-11-29,06:50,mañana,15,3.0809,Post ML - Mermelada
2024-11-29,06:50,mañana,16,4.862,Post ML - Mermelada
2024-11-29,07:00,mañana,1,3.203,Post ML - Mermelada
2024-11-29,07:00,mañana,2,4.7216,Post ML - Mermelada
2024-11-29,07:00,mañana,3,4.0839,Post ML - Mermelada
2024-11-29,07:00,mañana,4,3.7179,Post ML - Mermelada
2024-11-29,07:00,mañana,5,3.7708,Post ML - Mermelada
2024-11-29,07:00,mañana,6,3.9812,Post ML - Mermelada
2024-11-29,07:00,mañana,7,4.1167,Post ML - Mermelada
2024-11-29,07:00,mañana,8,3.4847,Post ML - Mermelada
2024-11-29,07:00,mañana,9,3.869,Post ML - Mermelada
2024-11-29,07:00,mañana,10,3.5684,Post ML - Mermelada
2024-11-29,07:00,mañana,11,3.3196,Post ML - Mermelada
2024-11-29,07:00,mañana,12,3.5423,Post ML - Mermelada
2024-11-29,07:00,mañana,13,3.356,Post ML - Mermelada
2024-11-29,07:00,mañana,14,3.6518,Post ML - Mermelada
2024-11-29,07:00,mañana,15,4.0725,Post ML - Mermelada
2024-11-29,07:00,mañana,16,3.8235,Post ML - Mermelada
2024-11-29,07:10,mañana,1,5.1056,Post ML - Mermelada
2024-11-29,07:10,mañana,2,2.7621,Post ML - Mermelada
2024-11-29,07:10,mañana,3,4.2628,Post ML - Mermelada
2024-11-29,07:10,mañana,4,4.0036,Post ML - Mermelada
2024-11-29,07:10,mañana,5,4.4568,Post ML - Mermelada
2024-11-29,07:10,mañana,6,4.4012,Post ML - Mermelada
2024-11-29,07:10,mañana,7,3.9076,Post ML - Mermelada
2024-11-29,07:10,mañana,8,4.0967,Post ML - Mermelada
2024-11-29,07:10,mañana,9,3.5833,Post ML - Mermelada
2024-11-29,07:10,mañana,10,4.3437,Post ML - Mermelada
2024-11-29,07:10,mañana,11,2.9478,Post ML - Mermelada
2024-11-29,07:10,mañana,12,4.435,Post ML - Mermelada
2024-11-29,07:10,mañana,13,3.987,Post ML - Mermelada
2024-11-29,07:10,mañana,14,3.6154,Post ML - Mermelada
2024-11-29,07:10,mañana,15,3.715,Post ML - Mermelada
2024-11-29,07:10,mañana,16,3.6762,Post ML - Mermelada
2024-11-29,07:20,mañana,1,4.7265,Post ML - Mermelada
2024-11-29,07:20,mañana,2,5.8108,Post ML - Mermelada
2024-11-29,07:20,mañana,3,4.6831,Post ML - Mermelada
2024-11-29,07:20,mañana,4,3.6834,Post ML - Mermelada
2024-11-29,07:20,mañana,5,4.3527,Post ML - Mermelada
2024-11-29,07:20,mañana,6,4.3771,Post ML - Mermelada
2024-11-29,07:20,mañana,7,3.4819,Post ML - Mermelada
2024-11-29,07:20,mañana,8,3.294,Post ML - Mermelada
2024-11-29,07:20,mañana,9,3.9646,Post ML - Mermelada
2024-11-29,07:20,mañana,10,4.4523,Post ML - Mermelada
2024-11-29,07:20,mañana,11,3.0974,Post ML - Mermelada
2024-11-29,07:20,mañana,12,3.5963,Post ML - Mermelada
2024-11-29,07:20,mañana,13,4.3207,Post ML - Mermelada
2024-11-29,07:20,mañana,14,3.9027,Post ML - Mermelada
2024-11-29,07:20,mañana,15,4.6014,Post ML - Mermelada
2024-11-29,07:20,mañana,16,3.0171,Post ML - Mermelada
2024-11-29,07:30,mañana,1,5.3172,Post ML - Mermelada
2024-11-29,07:30,mañana,2,3.1387,Post ML - Mermelada
2024-11-29,07:30,mañana,3,2.8637,Post ML - Mermelada
2024-11-29,07:30,mañana,4,3.967,Post ML - Mermelada
2024-11-29,07:30,mañana,5,3.3647,Post ML - Mermelada
2024-11-29,07:30,mañana,6,3.9783,Post ML - Mermelada
2024-11-29,07:30,mañana,7,3.9587,Post ML - Mermelada
2024-11-29,07:30,mañana,8,3.8904,Post ML - Mermelada
2024-11-29,07:30,mañana,9,3.5282,Post ML - Mermelada
2024-11-29,07:30,mañana,10,4.2423,Post ML - Mermelada
2024-11-29,07:30,mañana,11,3.8223,Post ML - Mermelada
2024-11-29,07:30,mañana,12,4.6181,Post ML - Mermelada
2024-11-29,07:30,mañana,13,3.899,Post ML - Mermelada
2024-11-29,07:30,mañana,14,3.356,Post ML - Mermelada
2024-11-29,07:30,mañana,15,2.9327,Post ML - Mermelada
2024-11-29,07:30,mañana,16,3.6694,Post ML - Mermelada
2024-11-29,14:00,tarde,1,3.3692,Post ML - Mermelada
2024-11-29,14:00,tarde,2,3.324,Post ML - Mermelada
