Fecha,Hora,Turno,Boquilla,Peso (g)
2024-12-02,06:48,mañana,9,16.5611
2024-12-02,06:54,mañana,10,16.6147
2024-12-02,07:00,mañana,11,16.2967
2024-12-02,07:06,mañana,12,16.1782
2024-12-02,07:12,mañana,13,16.3559
2024-12-02,07:18,mañana,14,16.0019
2024-12-02,07:24,mañana,15,15.9598
2024-12-02,07:30,mañana,16,16.1897
2024-12-02,07:36,mañana,1,16.9695
2024-12-02,07:42,mañana,2,16.3727
2024-12-02,07:48,mañana,3,16.4198
2024-12-02,07:54,mañana,4,16.0062
2024-12-02,08:00,mañana,5,15.9427
2024-12-02,08:06,mañana,6,16.1301
2024-12-02,08:12,mañana,7,16.5731
2024-12-02,08:18,mañana,8,15.9349
2024-12-02,08:24,mañana,9,16.7823
2024-12-02,08:30,mañana,10,15.8489
2024-12-02,08:36,mañana,11,16.5702
2024-12-02,08:42,mañana,12,15.7964
2024-12-02,08:48,mañana,13,16.2517
2024-12-02,08:54,mañana,14,15.4706
2024-12-02,09:00,mañana,15,16.1098
2024-12-02,09:06,mañana,16,16.7403
2024-12-02,09:12,mañana,1,16.1051
2024-12-02,09:18,mañana,2,16.3966
2024-12-02,09:24,mañana,3,16.9155
2024-12-02,09:30,mañana,4,15.9133
2024-12-02,09:36,mañana,5,16.8383
2024-12-02,09:42,mañana,6,16.0465
2024-12-02,09:48,mañana,7,16.5869
2024-12-02,09:54,mañana,8,16.1904
2024-12-02,06:00,mañana,9,16.3887
2024-12-02,06:06,mañana,10,16.2507
2024-12-02,06:12,mañana,11,16.4491
2024-12-02,06:18,mañana,12,15.6112
2024-12-02,06:24,mañana,13,16.1829
2024-12-02,06:30,mañana,14,16.0498
2024-12-02,06:36,mañana,15,15.9181
2024-12-02,06:42,mañana,16,15.8728
2024-12-02,06:48,mañana,1,16.7894
2024-12-02,06:54,mañana,2,16.0011
2024-12-02,07:00,mañana,3,16.3152
2024-12-02,07:06,mañana,4,16.3608
2024-12-02,07:12,mañana,5,15.93
2024-12-02,07:18,mañana,6,16.2566
2024-12-02,07:24,mañana,7,16.0449
2024-12-02,07:30,mañana,8,16.37
2024-12-02,07:36,mañana,9,15.7427
2024-12-02,07:42,mañana,10,16.7364
2024-12-02,07:48,mañana,11,16.1193
2024-12-02,07:54,mañana,12,16.0471
2024-12-02,08:00,mañana,13,16.4715
2024-12-02,08:06,mañana,14,16.2946
2024-12-02,08:12,mañana,15,16.0263
2024-12-02,08:18,mañana,16,16.4741
2024-12-02,08:24,mañana,1,16.1261
2024-12-02,08:30,mañana,2,16.3415
2024-12-02,08:36,mañana,3,16.6181
2024-12-02,08:42,mañana,4,16.178
2024-12-02,08:48,mañana,5,16.5647
2024-12-02,08:54,mañana,6,16.0669
2024-12-02,09:00,mañana,7,15.7718
2024-12-02,09:06,mañana,8,16.318
2024-12-02,09:12,mañana,9,16.3445
2024-12-02,09:18,mañana,10,16.2456
2024-12-02,09:24,mañana,11,16.0584
2024-12-02,09:30,mañana,12,16.4603
2024-12-02,09:36,mañana,13,16.3625
2024-12-02,09:42,mañana,14,16.5292
2024-12-02,09:48,mañana,15,16.2203
2024-12-02,09:54,mañana,16,16.5576
2024-12-02,06:00,mañana,1,16.0289
2024-12-02,06:06,mañana,2,16.434
2024-12-02,06:12,mañana,3,15.5075
2024-12-02,06:18,mañana,4,17.0745
2024-12-02,06:24,mañana,5,16.4289
2024-12-02,06:30,mañana,6,16.2919
2024-12-02,06:36,mañana,7,16.2055
2024-12-02,06:42,mañana,8,16.3667
2024-12-02,06:48,mañana,9,16.0363
2024-12-02,06:54,mañana,10,16.391
2024-12-02,07:00,mañana,11,16.9303
2024-12-02,07:06,mañana,12,15.3626
2024-12-02,07:12,mañana,13,16.4696
2024-12-02,07:18,mañana,14,16.3541
2024-12-02,07:24,mañana,15,16.5375
2024-12-02,07:30,mañana,16,16.5481
2024-12-02,07:36,mañana,1,16.1235
2024-12-02,07:42,mañana,2,16.2394
2024-12-02,07:48,mañana,3,16.5311
2024-12-02,07:54,mañana,4,16.5028
2024-12-02,08:00,mañana,5,16.6917
2024-12-02,08:06,mañana,6,16.436
2024-12-02,08:12,mañana,7,16.1664
2024-12-02,08:18,mañana,8,15.876
2024-12-02,08:24,mañana,9,16.8545
2024-12-02,08:30,mañana,10,16.1482
2024-12-02,08:36,mañana,11,16.2531
2024-12-02,08:42,mañana,12,16.2474
2024-12-02,08:48,mañana,13,16.2167
2024-12-02,08:54,mañana,14,16.0941
2024-12-02,09:00,mañana,15,16.1864
2024-12-02,09:06,mañana,16,15.8401
2024-12-02,09:12,mañana,1,16.5784
2024-12-02,09:18,mañana,2,15.733
2024-12-02,09:24,mañana,3,15.7639
2024-12-02,09:30,mañana,4,16.0421
2024-12-02,09:36,mañana,5,16.2159
2024-12-02,09:42,mañana,6,15.9914
2024-12-02,09:48,mañana,7,16.7355
2024-12-02,09:54,mañana,8,16.0792
2024-12-02,06:00,mañana,9,16.7611
2024-12-02,06:06,mañana,10,16.1852
2024-12-02,06:12,mañana,11,16.1478
2024-12-02,06:18,mañana,12,16.4549
2024-12-02,06:24,mañana,13,16.1922
2024-12-02,06:30,mañana,14,16.4815
2024-12-02,06:36,mañana,15,16.4871
2024-12-02,06:42,mañana,16,16.5117
2024-12-02,06:48,mañana,1,16.9212
2024-12-02,06:54,mañana,2,16.491
2024-12-02,07:00,mañana,3,15.8483
2024-12-02,07:06,mañana,4,16.4327
2024-12-02,07:12,mañana,5,16.7643
2024-12-02,07:18,mañana,6,16.9799
2024-12-02,07:24,mañana,7,16.4119
2024-12-02,07:30,mañana,8,16.1219
2024-12-02,07:36,mañana,9,16.5982
2024-12-02,07:42,mañana,10,16.3323
2024-12-02,07:48,mañana,11,16.6656
2024-12-02,07:54,mañana,12,15.7792
2024-12-02,08:00,mañana,13,16.1304
2024-12-02,08:06,mañana,14,16.5703
2024-12-02,08:12,mañana,15,16.3847
2024-12-02,08:18,mañana,16,15.9692
2024-12-02,08:24,mañana,1,17.0499
2024-12-02,08:30,mañana,2,16.8838
2024-12-02,08:36,mañana,3,16.6524
2024-12-02,08:42,mañana,4,16.3444
2024-12-02,08:48,mañana,5,16.1466
2024-12-02,08:54,mañana,6,16.5672
2024-12-02,09:00,mañana,7,16.2418
2024-12-02,09:06,mañana,8,16.6496
2024-12-02,09:12,mañana,9,16.0087
2024-12-02,09:18,mañana,10,16.2853
2024-12-02,09:24,mañana,11,16.1226
2024-12-02,09:30,mañana,12,16.65
2024-12-02,09:36,mañana,13,16.1187
2024-12-02,09:42,mañana,14,17.148
2024-12-02,09:48,mañana,15,16.7445
2024-12-02,09:54,mañana,16,16.1881
2024-12-02,14:00,tarde,1,16.9083
2024-12-02,14:06,tarde,2,16.7454
2024-12-02,14:12,tarde,3,16.7289
2024-12-02,14:18,tarde,4,17.104
2024-12-02,14:24,tarde,5,17.1083
2024-12-02,14:30,tarde,6,16.6356
2024-12-02,14:36,tarde,7,16.7086
2024-12-02,14:42,tarde,8,16.8836
2024-12-02,14:48,tarde,9,17.1555
2024-12-02,14:54,tarde,10,16.1664
2024-12-02,15:00,tarde,11,16.8246
2024-12-02,15:06,tarde,12,16.7064
2024-12-02,15:12,tarde,13,16.2437
2024-12-02,15:18,tarde,14,16.3143
2024-12-02,15:24,tarde,15,16.5288
2024-12-02,15:30,tarde,16,16.7655
2024-12-02,15:36,tarde,1,15.9643
2024-12-02,15:42,tarde,2,16.4587
2024-12-02,15:48,tarde,3,16.7558
2024-12-02,15:54,tarde,4,16.6737
2024-12-02,16:00,tarde,5,16.2491
2024-12-02,16:06,tarde,6,17.1112
2024-12-02,16:12,tarde,7,16.8409
2024-12-02,16:18,tarde,8,16.6615
2024-12-02,16:24,tarde,9,16.764
2024-12-02,16:30,tarde,10,16.9186
2024-12-02,16:36,tarde,11,16.7818
2024-12-02,16:42,tarde,12,16.9219
2024-12-02,16:48,tarde,13,16.5459
2024-12-02,16:54,tarde,14,17.1905
2024-12-02,17:00,tarde,15,16.8534
2024-12-02,17:06,tarde,16,16.7431
2024-12-02,17:12,tarde,1,16.3826
2024-12-02,17:18,tarde,2,16.718
2024-12-02,17:24,tarde,3,16.672
2024-12-02,17:30,tarde,4,16.3834
2024-12-02,17:36,tarde,5,16.7236
2024-12-02,17:42,tarde,6,16.7534
2024-12-02,17:48,tarde,7,16.9475
2024-12-02,17:54,tarde,8,16.4983
2024-12-02,14:00,tarde,9,16.1342
2024-12-02,14:06,tarde,10,15.7844
2024-12-02,14:12,tarde,11,16.6628
2024-12-02,14:18,tarde,12,17.0094
2024-12-02,14:24,tarde,13,16.951
2024-12-02,14:30,tarde,14,16.4169
2024-12-02,14:36,tarde,15,17.6577
2024-12-02,14:42,tarde,16,16.858
2024-12-02,14:48,tarde,1,16.3583
2024-12-02,14:54,tarde,2,16.8495
2024-12-02,15:00,tarde,3,16.7539
2024-12-02,15:06,tarde,4,16.7437
2024-12-02,15:12,tarde,5,16.6501
2024-12-02,15:18,tarde,6,17.8241
2024-12-02,15:24,tarde,7,16.8023
2024-12-02,15:30,tarde,8,16.5028
2024-12-02,15:36,tarde,9,16.5363
2024-12-02,15:42,tarde,10,16.7825
2024-12-02,15:48,tarde,11,16.6016
2024-12-02,15:54,tarde,12,16.3243
2024-12-02,16:00,tarde,13,16.8016
2024-12-02,16:06,tarde,14,16.1342
2024-12-02,16:12,tarde,15,16.7662
2024-12-02,16:18,tarde,16,16.6229
2024-12-02,16:24,tarde,1,16.647
2024-12-02,16:30,tarde,2,16.9135
2024-12-02,16:36,tarde,3,16.6221
2024-12-02,16:42,tarde,4,16.7754
2024-12-02,16:48,tarde,5,16.3028
2024-12-02,16:54,tarde,6,16.7452
2024-12-02,17:00,tarde,7,16.5175
2024-12-02,17:06,tarde,8,16.069
2024-12-02,17:12,tarde,9,16.8389
2024-12-02,17:18,tarde,10,16.7099
2024-12-02,17:24,tarde,11,16.9229
2024-12-02,17:30,tarde,12,16.1977
2024-12-02,17:36,tarde,13,15.8994
2024-12-02,17:42,tarde,14,16.8256
2024-12-02,17:48,tarde,15,16.8211
2024-12-02,17:54,tarde,16,16.162
2024-12-02,14:00,tarde,1,16.82
2024-12-02,14:06,tarde,2,15.8645
2024-12-02,14:12,tarde,3,16.2914
2024-12-02,14:18,tarde,4,16.9006
2024-12-02,14:24,tarde,5,16.3819
2024-12-02,14:30,tarde,6,17.2835
2024-12-02,14:36,tarde,7,16.7394
2024-12-02,14:42,tarde,8,16.4935
2024-12-02,14:48,tarde,9,17.0021
2024-12-02,14:54,tarde,10,17.2382
2024-12-02,15:00,tarde,11,17.1172
2024-12-02,15:06,tarde,12,16.0072
2024-12-02,15:12,tarde,13,16.5238
2024-12-02,15:18,tarde,14,16.3691
2024-12-02,15:24,tarde,15,17.273
2024-12-02,15:30,tarde,16,16.8049
2024-12-02,15:36,tarde,1,16.1331
2024-12-02,15:42,tarde,2,16.617
2024-12-02,15:48,tarde,3,16.4631
2024-12-02,15:54,tarde,4,16.1216
2024-12-02,16:00,tarde,5,16.443
2024-12-02,16:06,tarde,6,16.969
2024-12-02,16:12,tarde,7,17.2664
2024-12-02,16:18,tarde,8,17.0675
2024-12-02,16:24,tarde,9,16.6022
2024-12-02,16:30,tarde,10,16.716
2024-12-02,16:36,tarde,11,16.4479
2024-12-02,16:42,tarde,12,16.586
2024-12-02,16:48,tarde,13,17.0293
2024-12-02,16:54,tarde,14,15.8844
2024-12-02,17:00,tarde,15,16.469
2024-12-02,17:06,tarde,16,17.2379
2024-12-02,17:12,tarde,1,16.6478
2024-12-02,17:18,tarde,2,16.0489
2024-12-02,17:24,tarde,3,16.8027
2024-12-02,17:30,tarde,4,16.5199
2024-12-02,17:36,tarde,5,16.0439
2024-12-02,17:42,tarde,6,16.3669
2024-12-02,17:48,tarde,7,16.6833
2024-12-02,17:54,tarde,8,16.6648
2024-12-02,14:00,tarde,9,16.5095
2024-12-02,14:06,tarde,10,16.7002
2024-12-02,14:12,tarde,11,16.8952
2024-12-02,14:18,tarde,12,16.9119
2024-12-02,14:24,tarde,13,16.5844
2024-12-02,14:30,tarde,14,16.7029
2024-12-02,14:36,tarde,15,16.9713
2024-12-02,14:42,tarde,16,16.6984
2024-12-02,14:48,tarde,1,17.3489
2024-12-02,14:54,tarde,2,16.7107
2024-12-02,15:00,tarde,3,16.5864
2024-12-02,15:06,tarde,4,16.8314
2024-12-02,15:12,tarde,5,16.4139
2024-12-02,15:18,tarde,6,16.5232
2024-12-02,15:24,tarde,7,15.9508
2024-12-02,15:30,tarde,8,17.0603
2024-12-02,15:36,tarde,9,16.5322
2024-12-02,15:42,tarde,10,16.9234
2024-12-02,15:48,tarde,11,16.3711
2024-12-02,15:54,tarde,12,16.0272
2024-12-02,16:00,tarde,13,16.4843
2024-12-02,16:06,tarde,14,16.252
2024-12-02,16:12,tarde,15,16.8387
2024-12-02,16:18,tarde,16,16.9791
2024-12-02,16:24,tarde,1,16.3995
2024-12-02,16:30,tarde,2,16.4001
2024-12-02,16:36,tarde,3,17.1651
2024-12-02,16:42,tarde,4,16.6943
2024-12-02,16:48,tarde,5,16.8045
2024-12-02,16:54,tarde,6,16.5666
2024-12-02,17:00,tarde,7,16.4494
2024-12-02,17:06,tarde,8,16.8489
2024-12-02,17:12,tarde,9,17.0865
2024-12-02,17:18,tarde,10,16.4441
2024-12-02,17:24,tarde,11,16.3767
2024-12-02,17:30,tarde,12,16.459
2024-12-02,17:36,tarde,13,16.6629
2024-12-02,17:42,tarde,14,16.1906
2024-12-02,17:48,tarde,15,16.1684
2024-12-02,17:54,tarde,16,16.5725
2024-12-02,22:00,noche,1,15.5985
2024-12-02,22:06,noche,2,15.6219
2024-12-02,22:12,noche,3,15.6816
2024-12-02,22:18,noche,4,15.5708
2024-12-02,22:24,noche,5,15.4515
2024-12-02,22:30,noche,6,15.7342
2024-12-02,22:36,noche,7,15.6422
2024-12-02,22:42,noche,8,15.9119
2024-12-02,22:48,noche,9,16.0769
2024-12-02,22:54,noche,10,15.9206
2024-12-02,23:00,noche,11,15.6471
2024-12-02,23:06,noche,12,15.3819
2024-12-02,23:12,noche,13,15.9674
2024-12-02,23:18,noche,14,15.4944
2024-12-02,23:24,noche,15,15.3286
2024-12-02,23:30,noche,16,15.185
2024-12-02,23:36,noche,1,15.7209
2024-12-02,23:42,noche,2,15.5373
2024-12-02,23:48,noche,3,15.6474
2024-12-02,23:54,noche,4,15.7274
2024-12-02,00:00,noche,5,15.5174
2024-12-02,00:06,noche,6,15.6094
2024-12-02,00:12,noche,7,16.0499
2024-12-02,00:18,noche,8,15.5539
2024-12-02,00:24,noche,9,15.6897
2024-12-02,00:30,noche,10,15.159
2024-12-02,00:36,noche,11,15.7225
2024-12-02,00:42,noche,12,15.9342
2024-12-02,00:48,noche,13,15.7928
2024-12-02,00:54,noche,14,15.8991
2024-12-02,01:00,noche,15,15.4723
2024-12-02,01:06,noche,16,15.1977
2024-12-02,01:12,noche,1,15.8949
2024-12-02,01:18,noche,2,15.3444
2024-12-02,01:24,noche,3,15.6645
2024-12-02,01:30,noche,4,16.156
2024-12-02,01:36,noche,5,15.675
2024-12-02,01:42,noche,6,16.0489
2024-12-02,01:48,noche,7,14.6318
2024-12-02,01:54,noche,8,15.675
2024-12-02,22:00,noche,9,15.8811
2024-12-02,22:06,noche,10,16.3507
2024-12-02,22:12,noche,11,15.7838
2024-12-02,22:18,noche,12,15.3856
2024-12-02,22:24,noche,13,15.5006
2024-12-02,22:30,noche,14,15.9369
2024-12-02,22:36,noche,15,15.6336
2024-12-02,22:42,noche,16,15.8084
2024-12-02,22:48,noche,1,15.6548
2024-12-02,22:54,noche,2,15.2866
2024-12-02,23:00,noche,3,15.8339
2024-12-02,23:06,noche,4,16.0988
2024-12-02,23:12,noche,5,16.028
2024-12-02,23:18,noche,6,15.5453
2024-12-02,23:24,noche,7,15.4493
2024-12-02,23:30,noche,8,15.3448
2024-12-02,23:36,noche,9,15.4606
2024-12-02,23:42,noche,10,15.4779
2024-12-02,23:48,noche,11,16.1043
2024-12-02,23:54,noche,12,15.1756
2024-12-02,00:00,noche,13,15.9932
2024-12-02,00:06,noche,14,15.3014
2024-12-02,00:12,noche,15,15.4626
2024-12-02,00:18,noche,16,15.8529
2024-12-02,00:24,noche,1,16.1765
2024-12-02,00:30,noche,2,15.446
2024-12-02,00:36,noche,3,15.1663
2024-12-02,00:42,noche,4,16.1013
2024-12-02,00:48,noche,5,15.0979
2024-12-02,00:54,noche,6,15.6434
2024-12-02,01:00,noche,7,15.8892
2024-12-02,01:06,noche,8,15.0283
2024-12-02,01:12,noche,9,14.7634
2024-12-02,01:18,noche,10,15.5242
2024-12-02,01:24,noche,11,15.9084
2024-12-02,01:30,noche,12,16.1936
2024-12-02,01:36,noche,13,15.2306
2024-12-02,01:42,noche,14,15.8391
2024-12-02,01:48,noche,15,16.1057
2024-12-02,01:54,noche,16,14.848
2024-12-02,22:00,noche,1,16.0652
2024-12-02,22:06,noche,2,15.636
2024-12-02,22:12,noche,3,15.9094
2024-12-02,22:18,noche,4,15.1916
2024-12-02,22:24,noche,5,15.1858
2024-12-02,22:30,noche,6,15.4805
2024-12-02,22:36,noche,7,15.2803
2024-12-02,22:42,noche,8,15.9252
2024-12-02,22:48,noche,9,15.3561
2024-12-02,22:54,noche,10,16.0223
2024-12-02,23:00,noche,11,15.6194
2024-12-02,23:06,noche,12,15.6806
2024-12-02,23:12,noche,13,16.0339
2024-12-02,23:18,noche,14,15.4516
2024-12-02,23:24,noche,15,15.1755
2024-12-02,23:30,noche,16,16.3446
2024-12-02,23:36,noche,1,15.775
2024-12-02,23:42,noche,2,15.5084
2024-12-02,23:48,noche,3,15.7317
2024-12-02,23:54,noche,4,16.0173
2024-12-02,00:00,noche,5,15.6608
2024-12-02,00:06,noche,6,15.3491
2024-12-02,00:12,noche,7,15.8699
2024-12-02,00:18,noche,8,15.78
2024-12-02,00:24,noche,9,15.7672
2024-12-02,00:30,noche,10,15.548
2024-12-02,00:36,noche,11,15.4875
2024-12-02,00:42,noche,12,15.7107
2024-12-02,00:48,noche,13,15.909
2024-12-02,00:54,noche,14,15.9621
2024-12-02,01:00,noche,15,15.6871
2024-12-02,01:06,noche,16,15.6828
2024-12-02,01:12,noche,1,15.2288
2024-12-02,01:18,noche,2,16.1997
2024-12-02,01:24,noche,3,15.5015
2024-12-02,01:30,noche,4,15.6234
2024-12-02,01:36,noche,5,15.6028
2024-12-02,01:42,noche,6,16.4653
2024-12-02,01:48,noche,7,15.1056
2024-12-02,01:54,noche,8,16.1103
2024-12-02,22:00,noche,9,16.1379
2024-12-02,22:06,noche,10,15.4945
2024-12-02,22:12,noche,11,15.5046
2024-12-02,22:18,noche,12,15.2268
2024-12-02,22:24,noche,13,14.9816
2024-12-02,22:30,noche,14,15.8469
2024-12-02,22:36,noche,15,15.2729
2024-12-02,22:42,noche,16,15.1491
2024-12-02,22:48,noche,1,15.6711
2024-12-02,22:54,noche,2,15.8229
2024-12-02,23:00,noche,3,15.4802
2024-12-02,23:06,noche,4,15.6478
2024-12-02,23:12,noche,5,15.7526
2024-12-02,23:18,noche,6,15.492
2024-12-02,23:24,noche,7,14.9902
2024-12-02,23:30,noche,8,15.9273
2024-12-02,23:36,noche,9,16.0314
2024-12-02,23:42,noche,10,16.0419
2024-12-02,23:48,noche,11,15.7227
2024-12-02,23:54,noche,12,14.8303
2024-12-02,00:00,noche,13,16.0554
2024-12-02,00:06,noche,14,15.8274
2024-12-02,00:12,noche,15,15.5675
2024-12-02,00:18,noche,16,15.4158
2024-12-02,00:24,noche,1,15.8355
2024-12-02,00:30,noche,2,15.2536
2024-12-02,00:36,noche,3,15.3493
2024-12-02,00:42,noche,4,15.4001
2024-12-02,00:48,noche,5,15.1213
2024-12-02,00:54,noche,6,15.9975
2024-12-02,01:00,noche,7,15.2334
2024-12-02,01:06,noche,8,15.9507
2024-12-02,01:12,noche,9,15.8188
2024-12-02,01:18,noche,10,15.6128
2024-12-02,01:24,noche,11,16.1276
2024-12-02,01:30,noche,12,15.8248
2024-12-02,01:36,noche,13,15.5475
2024-12-02,01:42,noche,14,16.0229
2024-12-02,01:48,noche,15,15.5274
2024-12-02,01:54,noche,16,15.4979
2024-12-03,06:00,mañana,1,16.4531
2024-12-03,06:06,mañana,2,17.2921
2024-12-03,06:12,mañana,3,16.5411
2024-12-03,06:18,mañana,4,16.2788
2024-12-03,06:24,mañana,5,16.8064
2024-12-03,06:30,mañana,6,16.8456
2024-12-03,06:36,mañana,7,16.9472
2024-12-03,06:42,mañana,8,15.7035
2024-12-03,06:48,mañana,9,16.6902
2024-12-03,06:54,mañana,10,15.7918
2024-12-03,07:00,mañana,11,17.0056
2024-12-03,07:06,mañana,12,15.943
2024-12-03,07:12,mañana,13,16.4524
2024-12-03,07:18,mañana,14,16.4015
2024-12-03,07:24,mañana,15,16.4789
2024-12-03,07:30,mañana,16,15.9293
2024-12-03,07:36,mañana,1,16.5957
2024-12-03,07:42,mañana,2,16.1352
2024-12-03,07:48,mañana,3,15.857
2024-12-03,07:54,mañana,4,16.2002
2024-12-03,08:00,mañana,5,16.0579
2024-12-03,08:06,mañana,6,15.8627
2024-12-03,08:12,mañana,7,16.3038
2024-12-03,08:18,mañana,8,16.3746
2024-12-03,08:24,mañana,9,16.0093
2024-12-03,08:30,mañana,10,16.6536
2024-12-03,08:36,mañana,11,15.9958
2024-12-03,08:42,mañana,12,16.0503
2024-12-03,08:48,mañana,13,16.5385
2024-12-03,08:54,mañana,14,16.2808
2024-12-03,09:00,mañana,15,16.4847
2024-12-03,09:06,mañana,16,15.6319
2024-12-03,09:12,mañana,1,16.4952
2024-12-03,09:18,mañana,2,16.6605
2024-12-03,09:24,mañana,3,16.3101
2024-12-03,09:30,mañana,4,16.483
2024-12-03,09:36,mañana,5,16.9907
2024-12-03,09:42,mañana,6,15.899
2024-12-03,09:48,mañana,7,16.0646
2024-12-03,09:54,mañana,8,16.2569
2024-12-03,06:00,mañana,9,16.3449
2024-12-03,06:06,mañana,10,16.6885
2024-12-03,06:12,mañana,11,16.4417
2024-12-03,06:18,mañana,12,16.1409
2024-12-03,06:24,mañana,13,16.1293
2024-12-03,06:30,mañana,14,17.0914
2024-12-03,06:36,mañana,15,15.7495
2024-12-03,06:42,mañana,16,16.2985
2024-12-03,06:48,mañana,1,16.1824
2024-12-03,06:54,mañana,2,16.3948
2024-12-03,07:00,mañana,3,16.1167
2024-12-03,07:06,mañana,4,16.5211
2024-12-03,07:12,mañana,5,15.7088
2024-12-03,07:18,mañana,6,16.1063
2024-12-03,07:24,mañana,7,16.5077
2024-12-03,07:30,mañana,8,16.4717
2024-12-03,07:36,mañana,9,16.3662
2024-12-03,07:42,mañana,10,16.15
2024-12-03,07:48,mañana,11,16.5589
2024-12-03,07:54,mañana,12,15.653
2024-12-03,08:00,mañana,13,16.3588
2024-12-03,08:06,mañana,14,16.5019
2024-12-03,08:12,mañana,15,16.6108
2024-12-03,08:18,mañana,16,16.5971
2024-12-03,08:24,mañana,1,17.0591
2024-12-03,08:30,mañana,2,15.7075
2024-12-03,08:36,mañana,3,16.4264
2024-12-03,08:42,mañana,4,16.8124
2024-12-03,08:48,mañana,5,16.7565
2024-12-03,08:54,mañana,6,16.0727
2024-12-03,09:00,mañana,7,16.0467
2024-12-03,09:06,mañana,8,16.4258
2024-12-03,09:12,mañana,9,16.2553
2024-12-03,09:18,mañana,10,16.2834
2024-12-03,09:24,mañana,11,15.6318
2024-12-03,09:30,mañana,12,15.9968
2024-12-03,09:36,mañana,13,16.3243
2024-12-03,09:42,mañana,14,16.1776
2024-12-03,09:48,mañana,15,16.1888
2024-12-03,09:54,mañana,16,16.3878
2024-12-03,06:00,mañana,1,16.4846
2024-12-03,06:06,mañana,2,16.0227
2024-12-03,06:12,mañana,3,16.4659
2024-12-03,06:18,mañana,4,16.3579
2024-12-03,06:24,mañana,5,15.9672
2024-12-03,06:30,mañana,6,16.7953
2024-12-03,06:36,mañana,7,15.9079
2024-12-03,06:42,mañana,8,16.0295
2024-12-03,06:48,mañana,9,16.4626
2024-12-03,06:54,mañana,10,16.9798
2024-12-03,07:00,mañana,11,16.2597
2024-12-03,07:06,mañana,12,15.9195
2024-12-03,07:12,mañana,13,16.2605
2024-12-03,07:18,mañana,14,16.1081
2024-12-03,07:24,mañana,15,16.777
2024-12-03,07:30,mañana,16,16.2666
2024-12-03,07:36,mañana,1,16.447
2024-12-03,07:42,mañana,2,15.8554
2024-12-03,07:48,mañana,3,16.2725
2024-12-03,07:54,mañana,4,16.5398
2024-12-03,08:00,mañana,5,16.7544
2024-12-03,08:06,mañana,6,15.9422
2024-12-03,08:12,mañana,7,16.6524
2024-12-03,08:18,mañana,8,16.4306
2024-12-03,08:24,mañana,9,16.3066
2024-12-03,08:30,mañana,10,16.333
2024-12-03,08:36,mañana,11,15.8648
2024-12-03,08:42,mañana,12,16.2223
2024-12-03,08:48,mañana,13,16.018
2024-12-03,08:54,mañana,14,16.1999
2024-12-03,09:00,mañana,15,15.9847
2024-12-03,09:06,mañana,16,16.3837
2024-12-03,09:12,mañana,1,16.6224
2024-12-03,09:18,mañana,2,16.3871
2024-12-03,09:24,mañana,3,15.6505
2024-12-03,09:30,mañana,4,15.6593
2024-12-03,09:36,mañana,5,15.7628
2024-12-03,09:42,mañana,6,16.3703
2024-12-03,09:48,mañana,7,16.0545
2024-12-03,09:54,mañana,8,17.0079
2024-12-03,06:00,mañana,9,15.8963
2024-12-03,06:06,mañana,10,16.6805
2024-12-03,06:12,mañana,11,17.0384
2024-12-03,06:18,mañana,12,16.8887
2024-12-03,06:24,mañana,13,16.2947
2024-12-03,06:30,mañana,14,16.1707
2024-12-03,06:36,mañana,15,15.683
2024-12-03,06:42,mañana,16,16.4036
2024-12-03,06:48,mañana,1,16.6914
2024-12-03,06:54,mañana,2,16.9763
2024-12-03,07:00,mañana,3,16.5336
2024-12-03,07:06,mañana,4,15.8057
2024-12-03,07:12,mañana,5,16.0903
2024-12-03,07:18,mañana,6,16.2513
2024-12-03,07:24,mañana,7,16.4209
2024-12-03,07:30,mañana,8,15.955
2024-12-03,07:36,mañana,9,16.6521
2024-12-03,07:42,mañana,10,17.112
2024-12-03,07:48,mañana,11,16.87
2024-12-03,07:54,mañana,12,16.6285
2024-12-03,08:00,mañana,13,16.6916
2024-12-03,08:06,mañana,14,16.5919
2024-12-03,08:12,mañana,15,16.104
2024-12-03,08:18,mañana,16,17.4896
2024-12-03,08:24,mañana,1,16.3593
2024-12-03,08:30,mañana,2,16.2717
2024-12-03,08:36,mañana,3,16.6394
2024-12-03,08:42,mañana,4,16.7709
2024-12-03,08:48,mañana,5,16.9068
2024-12-03,08:54,mañana,6,15.9359
2024-12-03,09:00,mañana,7,16.0758
2024-12-03,09:06,mañana,8,16.2002
2024-12-03,09:12,mañana,9,16.5189
2024-12-03,09:18,mañana,10,16.4607
2024-12-03,09:24,mañana,11,17.3023
2024-12-03,09:30,mañana,12,16.523
2024-12-03,09:36,mañana,13,16.3559
2024-12-03,09:42,mañana,14,16.6792
2024-12-03,09:48,mañana,15,16.7573
2024-12-03,09:54,mañana,16,16.8003
2024-12-03,14:00,tarde,1,16.5244
2024-12-03,14:06,tarde,2,16.3261
2024-12-03,14:12,tarde,3,16.7095
2024-12-03,14:18,tarde,4,16.6171
2024-12-03,14:24,tarde,5,16.9997
2024-12-03,14:30,tarde,6,16.2722
2024-12-03,14:36,tarde,7,16.3904
2024-12-03,14:42,tarde,8,16.9297
2024-12-03,14:48,tarde,9,16.5486
2024-12-03,14:54,tarde,10,16.5284
2024-12-03,15:00,tarde,11,16.7738
2024-12-03,15:06,tarde,12,17.0254
2024-12-03,15:12,tarde,13,16.696
