Fecha,Hora,Turno,Boquilla,Peso (g),Etapa
2024-12-02,07:00,mañana,4,5.1938,Post ML - Crema
2024-12-02,07:00,mañana,5,4.024,Post ML - Crema
2024-12-02,07:00,mañana,6,5.0317,Post ML - Crema
2024-12-02,07:00,mañana,7,4.6084,Post ML - Crema
2024-12-02,07:00,mañana,8,4.2831,Post ML - Crema
2024-12-02,07:00,mañana,9,4.5821,Post ML - Crema
2024-12-02,07:00,mañana,10,4.4359,Post ML - Crema
2024-12-02,07:00,mañana,11,4.4851,Post ML - Crema
2024-12-02,07:00,mañana,12,4.1924,Post ML - Crema
2024-12-02,07:00,mañana,13,3.9352,Post ML - Crema
2024-12-02,07:00,mañana,14,4.0432,Post ML - Crema
2024-12-02,07:00,mañana,15,3.2535,Post ML - Crema
2024-12-02,07:00,mañana,16,4.4062,Post ML - Crema
2024-12-02,07:10,mañana,1,3.6577,Post ML - Crema
2024-12-02,07:10,mañana,2,4.1868,Post ML - Crema
2024-12-02,07:10,mañana,3,4.637,Post ML - Crema
2024-12-02,07:10,mañana,4,4.7365,Post ML - Crema
2024-12-02,07:10,mañana,5,3.3772,Post ML - Crema
2024-12-02,07:10,mañana,6,4.2522,Post ML - Crema
2024-12-02,07:10,mañana,7,4.5391,Post ML - Crema
2024-12-02,07:10,mañana,8,4.327,Post ML - Crema
2024-12-02,07:10,mañana,9,4.9989,Post ML - Crema
2024-12-02,07:10,mañana,10,3.8727,Post ML - Crema
2024-12-02,07:10,mañana,11,3.2345,Post ML - Crema
2024-12-02,07:10,mañana,12,4.7214,Post ML - Crema
2024-12-02,07:10,mañana,13,4.0207,Post ML - Crema
2024-12-02,07:10,mañana,14,3.3178,Post ML - Crema
2024-12-02,07:10,mañana,15,4.0067,Post ML - Crema
2024-12-02,07:10,mañana,16,4.5941,Post ML - Crema
2024-12-02,07:20,mañana,1,3.6431,Post ML - Crema
2024-12-02,07:20,mañana,2,5.5147,Post ML - Crema
2024-12-02,07:20,mañana,3,3.8643,Post ML - Crema
2024-12-02,07:20,mañana,4,4.3452,Post ML - Crema
2024-12-02,07:20,mañana,5,3.6661,Post ML - Crema
2024-12-02,07:20,mañana,6,4.3216,Post ML - Crema
2024-12-02,07:20,mañana,7,4.2305,Post ML - Crema
2024-12-02,07:20,mañana,8,3.5255,Post ML - Crema
2024-12-02,07:20,mañana,9,5.7694,Post ML - Crema
2024-12-02,07:20,mañana,10,4.0424,Post ML - Crema
2024-12-02,07:20,mañana,11,4.0429,Post ML - Crema
2024-12-02,07:20,mañana,12,4.8039,Post ML - Crema
2024-12-02,07:20,mañana,13,5.2434,Post ML - Crema
2024-12-02,07:20,mañana,14,4.788,Post ML - Crema
2024-12-02,07:20,mañana,15,3.4916,Post ML - Crema
2024-12-02,07:20,mañana,16,4.1024,Post ML - Crema
2024-12-02,07:30,mañana,1,3.3217,Post ML - Crema
2024-12-02,07:30,mañana,2,4.7689,Post ML - Crema
2024-12-02,07:30,mañana,3,3.4497,Post ML - Crema
2024-12-02,07:30,mañana,4,3.8823,Post ML - Crema
2024-12-02,07:30,mañana,5,4.2983,Post ML - Crema
2024-12-02,07:30,mañana,6,4.5314,Post ML - Crema
2024-12-02,07:30,mañana,7,4.1643,Post ML - Crema
2024-12-02,07:30,mañana,8,5.0899,Post ML - Crema
2024-12-02,07:30,mañana,9,4.6761,Post ML - Crema
2024-12-02,07:30,mañana,10,4.6353,Post ML - Crema
2024-12-02,07:30,mañana,11,3.6607,Post ML - Crema
2024-12-02,07:30,mañana,12,5.1837,Post ML - Crema
2024-12-02,07:30,mañana,13,3.8824,Post ML - Crema
2024-12-02,07:30,mañana,14,5.0995,Post ML - Crema
2024-12-02,07:30,mañana,15,5.084,Post ML - Crema
2024-12-02,07:30,mañana,16,4.2469,Post ML - Crema
2024-12-02,14:00,tarde,1,4.9656,Post ML - Crema
2024-12-02,14:00,tarde,2,2.8259,Post ML - Crema
2024-12-02,14:00,tarde,3,4.3276,Post ML - Crema
2024-12-02,14:00,tarde,4,5.0021,Post ML - Crema
2024-12-02,14:00,tarde,5,4.9097,Post ML - Crema
2024-12-02,14:00,tarde,6,3.7947,Post ML - Crema
2024-12-02,14:00,tarde,7,4.2763,Post ML - Crema
2024-12-02,14:00,tarde,8,3.1101,Post ML - Crema
2024-12-02,14:00,tarde,9,4.6438,Post ML - Crema
2024-12-02,14:00,tarde,10,3.4497,Post ML - Crema
2024-12-02,14:00,tarde,11,5.0168,Post ML - Crema
2024-12-02,14:00,tarde,12,5.044,Post ML - Crema
2024-12-02,14:00,tarde,13,4.1823,Post ML - Crema
2024-12-02,14:00,tarde,14,4.6061,Post ML - Crema
2024-12-02,14:00,tarde,15,4.1003,Post ML - Crema
2024-12-02,14:00,tarde,16,4.236,Post ML - Crema
2024-12-02,14:10,tarde,1,3.8324,Post ML - Crema
2024-12-02,14:10,tarde,2,4.7527,Post ML - Crema
2024-12-02,14:10,tarde,3,3.5756,Post ML - Crema
2024-12-02,14:10,tarde,4,3.4774,Post ML - Crema
2024-12-02,14:10,tarde,5,4.3656,Post ML - Crema
2024-12-02,14:10,tarde,6,4.3192,Post ML - Crema
2024-12-02,14:10,tarde,7,4.5706,Post ML - Crema
2024-12-02,14:10,tarde,8,4.0913,Post ML - Crema
2024-12-02,14:10,tarde,9,5.4096,Post ML - Crema
2024-12-02,14:10,tarde,10,4.5125,Post ML - Crema
2024-12-02,14:10,tarde,11,4.5501,Post ML - Crema
2024-12-02,14:10,tarde,12,4.5316,Post ML - Crema
2024-12-02,14:10,tarde,13,4.9505,Post ML - Crema
2024-12-02,14:10,tarde,14,4.634,Post ML - Crema
2024-12-02,14:10,tarde,15,4.4259,Post ML - Crema
2024-12-02,14:10,tarde,16,4.4749,Post ML - Crema
2024-12-02,14:20,tarde,1,3.4802,Post ML - Crema
2024-12-02,14:20,tarde,2,3.4998,Post ML - Crema
2024-12-02,14:20,tarde,3,4.3894,Post ML - Crema
2024-12-02,14:20,tarde,4,4.3262,Post ML - Crema
2024-12-02,14:20,tarde,5,4.7305,Post ML - Crema
2024-12-02,14:20,tarde,6,4.4394,Post ML - Crema
2024-12-02,14:20,tarde,7,4.7316,Post ML - Crema
2024-12-02,14:20,tarde,8,3.7813,Post ML - Crema
2024-12-02,14:20,tarde,9,4.4234,Post ML - Crema
2024-12-02,14:20,tarde,10,3.7317,Post ML - Crema
2024-12-02,14:20,tarde,11,4.6302,Post ML - Crema
2024-12-02,14:20,tarde,12,3.4523,Post ML - Crema
2024-12-02,14:20,tarde,13,4.6101,Post ML - Crema
2024-12-02,14:20,tarde,14,3.5918,Post ML - Crema
2024-12-02,14:20,tarde,15,4.0181,Post ML - Crema
2024-12-02,14:20,tarde,16,4.5518,Post ML - Crema
2024-12-02,14:30,tarde,1,4.5472,Post ML - Crema
2024-12-02,14:30,tarde,2,3.5733,Post ML - Crema
2024-12-02,14:30,tarde,3,4.0794,Post ML - Crema
2024-12-02,14:30,tarde,4,3.6483,Post ML - Crema
2024-12-02,14:30,tarde,5,3.5477,Post ML - Crema
2024-12-02,14:30,tarde,6,4.4902,Post ML - Crema
2024-12-02,14:30,tarde,7,4.7204,Post ML - Crema
2024-12-02,14:30,tarde,8,4.6581,Post ML - Crema
2024-12-02,14:30,tarde,9,4.7424,Post ML - Crema
2024-12-02,14:30,tarde,10,4.4228,Post ML - Crema
2024-12-02,14:30,tarde,11,4.2868,Post ML - Crema
2024-12-02,14:30,tarde,12,3.871,Post ML - Crema
2024-12-02,14:30,tarde,13,4.2002,Post ML - Crema
2024-12-02,14:30,tarde,14,3.6671,Post ML - Crema
2024-12-02,14:30,tarde,15,3.79,Post ML - Crema
2024-12-02,14:30,tarde,16,4.162,Post ML - Crema
2024-12-02,14:40,tarde,1,4.3677,Post ML - Crema
2024-12-02,14:40,tarde,2,6.0227,Post ML - Crema
2024-12-02,14:40,tarde,3,3.7292,Post ML - Crema
2024-12-02,14:40,tarde,4,4.3639,Post ML - Crema
2024-12-02,14:40,tarde,5,3.6887,Post ML - Crema
2024-12-02,14:40,tarde,6,4.2274,Post ML - Crema
2024-12-02,14:40,tarde,7,4.2485,Post ML - Crema
2024-12-02,14:40,tarde,8,4.8683,Post ML - Crema
2024-12-02,14:40,tarde,9,4.1952,Post ML - Crema
2024-12-02,14:40,tarde,10,4.3295,Post ML - Crema
2024-12-02,14:40,tarde,11,4.2052,Post ML - Crema
2024-12-02,14:40,tarde,12,3.7005,Post ML - Crema
2024-12-02,14:40,tarde,13,4.0899,Post ML - Crema
2024-12-02,14:40,tarde,14,4.1458,Post ML - Crema
2024-12-02,14:40,tarde,15,4.244,Post ML - Crema
2024-12-02,14:40,tarde,16,4.3893,Post ML - Crema
2024-12-02,14:50,tarde,1,4.307,Post ML - Crema
2024-12-02,14:50,tarde,2,4.2979,Post ML - Crema
2024-12-02,14:50,tarde,3,3.5342,Post ML - Crema
2024-12-02,14:50,tarde,4,4.7097,Post ML - Crema
2024-12-02,14:50,tarde,5,4.0671,Post ML - Crema
2024-12-02,14:50,tarde,6,4.8175,Post ML - Crema
2024-12-02,14:50,tarde,7,5.1135,Post ML - Crema
2024-12-02,14:50,tarde,8,4.3313,Post ML - Crema
2024-12-02,14:50,tarde,9,3.8969,Post ML - Crema
2024-12-02,14:50,tarde,10,4.4203,Post ML - Crema
2024-12-02,14:50,tarde,11,4.6103,Post ML - Crema
2024-12-02,14:50,tarde,12,4.2649,Post ML - Crema
2024-12-02,14:50,tarde,13,4.1357,Post ML - Crema
2024-12-02,14:50,tarde,14,4.6276,Post ML - Crema
2024-12-02,14:50,tarde,15,4.4534,Post ML - Crema
2024-12-02,14:50,tarde,16,3.9515,Post ML - Crema
2024-12-02,15:00,tarde,1,3.5689,Post ML - Crema
2024-12-02,15:00,tarde,2,4.6663,Post ML - Crema
2024-12-02,15:00,tarde,3,4.03,Post ML - Crema
2024-12-02,15:00,tarde,4,4.5405,Post ML - Crema
2024-12-02,15:00,tarde,5,4.5076,Post ML - Crema
2024-12-02,15:00,tarde,6,3.4467,Post ML - Crema
2024-12-02,15:00,tarde,7,4.4712,Post ML - Crema
2024-12-02,15:00,tarde,8,4.6966,Post ML - Crema
2024-12-02,15:00,tarde,9,4.7603,Post ML - Crema
2024-12-02,15:00,tarde,10,4.49,Post ML - Crema
2024-12-02,15:00,tarde,11,3.4009,Post ML - Crema
2024-12-02,15:00,tarde,12,5.0931,Post ML - Crema
2024-12-02,15:00,tarde,13,4.6427,Post ML - Crema
2024-12-02,15:00,tarde,14,3.7272,Post ML - Crema
2024-12-02,15:00,tarde,15,3.8184,Post ML - Crema
2024-12-02,15:00,tarde,16,4.2308,Post ML - Crema
2024-12-02,15:10,tarde,1,4.7825,Post ML - Crema
2024-12-02,15:10,tarde,2,4.1753,Post ML - Crema
2024-12-02,15:10,tarde,3,4.8583,Post ML - Crema
2024-12-02,15:10,tarde,4,3.4968,Post ML - Crema
2024-12-02,15:10,tarde,5,3.8869,Post ML - Crema
2024-12-02,15:10,tarde,6,3.3555,Post ML - Crema
2024-12-02,15:10,tarde,7,3.9623,Post ML - Crema
2024-12-02,15:10,tarde,8,5.2132,Post ML - Crema
2024-12-02,15:10,tarde,9,5.4991,Post ML - Crema
2024-12-02,15:10,tarde,10,4.551,Post ML - Crema
2024-12-02,15:10,tarde,11,4.097,Post ML - Crema
2024-12-02,15:10,tarde,12,4.3137,Post ML - Crema
2024-12-02,15:10,tarde,13,4.6751,Post ML - Crema
2024-12-02,15:10,tarde,14,3.5439,Post ML - Crema
2024-12-02,15:10,tarde,15,3.9247,Post ML - Crema
2024-12-02,15:10,tarde,16,4.8129,Post ML - Crema
2024-12-02,15:20,tarde,1,3.8852,Post ML - Crema
2024-12-02,15:20,tarde,2,4.0395,Post ML - Crema
2024-12-02,15:20,tarde,3,4.4359,Post ML - Crema
2024-12-02,15:20,tarde,4,4.5762,Post ML - Crema
2024-12-02,15:20,tarde,5,4.104,Post ML - Crema
2024-12-02,15:20,tarde,6,4.469,Post ML - Crema
2024-12-02,15:20,tarde,7,4.7451,Post ML - Crema
2024-12-02,15:20,tarde,8,5.449,Post ML - Crema
2024-12-02,15:20,tarde,9,4.3634,Post ML - Crema
2024-12-02,15:20,tarde,10,4.4075,Post ML - Crema
2024-12-02,15:20,tarde,11,5.2233,Post ML - Crema
2024-12-02,15:20,tarde,12,4.1434,Post ML - Crema
2024-12-02,15:20,tarde,13,3.7403,Post ML - Crema
2024-12-02,15:20,tarde,14,4.4679,Post ML - Crema
2024-12-02,15:20,tarde,15,4.7392,Post ML - Crema
2024-12-02,15:20,tarde,16,4.2936,Post ML - Crema
2024-12-02,15:30,tarde,1,4.3786,Post ML - Crema
2024-12-02,15:30,tarde,2,3.6758,Post ML - Crema
2024-12-02,15:30,tarde,3,4.3986,Post ML - Crema
2024-12-02,15:30,tarde,4,5.0702,Post ML - Crema
2024-12-02,15:30,tarde,5,3.7873,Post ML - Crema
2024-12-02,15:30,tarde,6,4.3017,Post ML - Crema
2024-12-02,15:30,tarde,7,4.2275,Post ML - Crema
2024-12-02,15:30,tarde,8,4.0662,Post ML - Crema
2024-12-02,15:30,tarde,9,4.5579,Post ML - Crema
2024-12-02,15:30,tarde,10,4.6595,Post ML - Crema
2024-12-02,15:30,tarde,11,4.6541,Post ML - Crema
2024-12-02,15:30,tarde,12,3.9211,Post ML - Crema
2024-12-02,15:30,tarde,13,3.5731,Post ML - Crema
2024-12-02,15:30,tarde,14,4.4741,Post ML - Crema
2024-12-02,15:30,tarde,15,3.9576,Post ML - Crema
2024-12-02,15:30,tarde,16,5.008,Post ML - Crema
2024-12-02,22:00,noche,1,5.2799,Post ML - Crema
2024-12-02,22:00,noche,2,5.3352,Post ML - Crema
2024-12-02,22:00,noche,3,3.8111,Post ML - Crema
2024-12-02,22:00,noche,4,4.5961,Post ML - Crema
2024-12-02,22:00,noche,5,4.7529,Post ML - Crema
2024-12-02,22:00,noche,6,4.6943,Post ML - Crema
2024-12-02,22:00,noche,7,4.1157,Post ML - Crema
2024-12-02,22:00,noche,8,4.9652,Post ML - Crema
2024-12-02,22:00,noche,9,4.3002,Post ML - Crema
2024-12-02,22:00,noche,10,4.3666,Post ML - Crema
2024-12-02,22:00,noche,11,3.5003,Post ML - Crema
2024-12-02,22:00,noche,12,4.6353,Post ML - Crema
2024-12-02,22:00,noche,13,4.1646,Post ML - Crema
2024-12-02,22:00,noche,14,4.4509,Post ML - Crema
2024-12-02,22:00,noche,15,4.2011,Post ML - Crema
2024-12-02,22:00,noche,16,4.0865,Post ML - Crema
2024-12-02,22:10,noche,1,4.2762,Post ML - Crema
2024-12-02,22:10,noche,2,4.709,Post ML - Crema
2024-12-02,22:10,noche,3,4.1966,Post ML - Crema
2024-12-02,22:10,noche,4,3.5433,Post ML - Crema
2024-12-02,22:10,noche,5,4.5959,Post ML - Crema
2024-12-02,22:10,noche,6,3.8793,Post ML - Crema
2024-12-02,22:10,noche,7,3.6114,Post ML - Crema
2024-12-02,22:10,noche,8,3.7684,Post ML - Crema
2024-12-02,22:10,noche,9,4.4473,Post ML - Crema
2024-12-02,22:10,noche,10,4.2498,Post ML - Crema
2024-12-02,22:10,noche,11,3.191,Post ML - Crema
2024-12-02,22:10,noche,12,4.1005,Post ML - Crema
2024-12-02,22:10,noche,13,4.908,Post ML - Crema
2024-12-02,22:10,noche,14,3.984,Post ML - Crema
2024-12-02,22:10,noche,15,4.0033,Post ML - Crema
2024-12-02,22:10,noche,16,4.5034,Post ML - Crema
2024-12-02,22:20,noche,1,4.7137,Post ML - Crema
2024-12-02,22:20,noche,2,4.8313,Post ML - Crema
2024-12-02,22:20,noche,3,2.8583,Post ML - Crema
2024-12-02,22:20,noche,4,5.2014,Post ML - Crema
2024-12-02,22:20,noche,5,4.6309,Post ML - Crema
2024-12-02,22:20,noche,6,5.58,Post ML - Crema
2024-12-02,22:20,noche,7,3.8932,Post ML - Crema
2024-12-02,22:20,noche,8,3.383,Post ML - Crema
2024-12-02,22:20,noche,9,4.3038,Post ML - Crema
2024-12-02,22:20,noche,10,4.1568,Post ML - Crema
2024-12-02,22:20,noche,11,4.6399,Post ML - Crema
2024-12-02,22:20,noche,12,4.859,Post ML - Crema
2024-12-02,22:20,noche,13,4.2546,Post ML - Crema
2024-12-02,22:20,noche,14,4.0913,Post ML - Crema
2024-12-02,22:20,noche,15,4.3432,Post ML - Crema
2024-12-02,22:20,noche,16,3.875,Post ML - Crema
2024-12-02,22:30,noche,1,4.1232,Post ML - Crema
2024-12-02,22:30,noche,2,4.8393,Post ML - Crema
2024-12-02,22:30,noche,3,4.9551,Post ML - Crema
2024-12-02,22:30,noche,4,4.8637,Post ML - Crema
2024-12-02,22:30,noche,5,4.2125,Post ML - Crema
2024-12-02,22:30,noche,6,3.1873,Post ML - Crema
2024-12-02,22:30,noche,7,4.2229,Post ML - Crema
2024-12-02,22:30,noche,8,3.9059,Post ML - Crema
2024-12-02,22:30,noche,9,4.2325,Post ML - Crema
2024-12-02,22:30,noche,10,3.951,Post ML - Crema
2024-12-02,22:30,noche,11,4.2892,Post ML - Crema
2024-12-02,22:30,noche,12,3.7596,Post ML - Crema
2024-12-02,22:30,noche,13,3.634,Post ML - Crema
2024-12-02,22:30,noche,14,4.8371,Post ML - Crema
2024-12-02,22:30,noche,15,3.606,Post ML - Crema
2024-12-02,22:30,noche,16,3.9992,Post ML - Crema
2024-12-02,22:40,noche,1,4.7963,Post ML - Crema
2024-12-02,22:40,noche,2,4.7754,Post ML - Crema
2024-12-02,22:40,noche,3,4.7133,Post ML - Crema
2024-12-02,22:40,noche,4,4.4575,Post ML - Crema
2024-12-02,22:40,noche,5,4.6765,Post ML - Crema
2024-12-02,22:40,noche,6,5.014,Post ML - Crema
2024-12-02,22:40,noche,7,4.521,Post ML - Crema
2024-12-02,22:40,noche,8,3.3447,Post ML - Crema
2024-12-02,22:40,noche,9,4.0252,Post ML - Crema
2024-12-02,22:40,noche,10,4.6621,Post ML - Crema
2024-12-02,22:40,noche,11,3.9739,Post ML - Crema
2024-12-02,22:40,noche,12,5.1425,Post ML - Crema
2024-12-02,22:40,noche,13,4.2671,Post ML - Crema
2024-12-02,22:40,noche,14,4.2574,Post ML - Crema
2024-12-02,22:40,noche,15,4.6406,Post ML - Crema
2024-12-02,22:40,noche,16,3.9106,Post ML - Crema
2024-12-02,22:50,noche,1,4.3917,Post ML - Crema
2024-12-02,22:50,noche,2,4.7675,Post ML - Crema
2024-12-02,22:50,noche,3,3.5344,Post ML - Crema
2024-12-02,22:50,noche,4,4.1516,Post ML - Crema
2024-12-02,22:50,noche,5,4.7312,Post ML - Crema
2024-12-02,22:50,noche,6,4.3341,Post ML - Crema
2024-12-02,22:50,noche,7,5.063,Post ML - Crema
2024-12-02,22:50,noche,8,3.4805,Post ML - Crema
2024-12-02,22:50,noche,9,3.4212,Post ML - Crema
2024-12-02,22:50,noche,10,4.7002,Post ML - Crema
2024-12-02,22:50,noche,11,4.7502,Post ML - Crema
2024-12-02,22:50,noche,12,4.1995,Post ML - Crema
2024-12-02,22:50,noche,13,4.5082,Post ML - Crema
2024-12-02,22:50,noche,14,4.5938,Post ML - Crema
2024-12-02,22:50,noche,15,3.683,Post ML - Crema
2024-12-02,22:50,noche,16,3.6572,Post ML - Crema
2024-12-02,23:00,noche,1,4.3987,Post ML - Crema
2024-12-02,23:00,noche,2,4.7701,Post ML - Crema
2024-12-02,23:00,noche,3,3.6937,Post ML - Crema
2024-12-02,23:00,noche,4,4.1971,Post ML - Crema
2024-12-02,23:00,noche,5,4.173,Post ML - Crema
2024-12-02,23:00,noche,6,4.5173,Post ML - Crema
2024-12-02,23:00,noche,7,4.2955,Post ML - Crema
2024-12-02,23:00,noche,8,4.0161,Post ML - Crema
2024-12-02,23:00,noche,9,4.9493,Post ML - Crema
2024-12-02,23:00,noche,10,4.0196,Post ML - Crema
2024-12-02,23:00,noche,11,4.1481,Post ML - Crema
2024-12-02,23:00,noche,12,3.4724,Post ML - Crema
2024-12-02,23:00,noche,13,3.9289,Post ML - Crema
2024-12-02,23:00,noche,14,4.477,Post ML - Crema
2024-12-02,23:00,noche,15,4.2434,Post ML - Crema
2024-12-02,23:00,noche,16,4.2889,Post ML - Crema
2024-12-02,23:10,noche,1,4.5865,Post ML - Crema
2024-12-02,23:10,noche,2,5.3856,Post ML - Crema
2024-12-02,23:10,noche,3,3.9111,Post ML - Crema
2024-12-02,23:10,noche,4,3.4579,Post ML - Crema
2024-12-02,23:10,noche,5,3.7537,Post ML - Crema
2024-12-02,23:10,noche,6,3.9341,Post ML - Crema
2024-12-02,23:10,noche,7,3.7933,Post ML - Crema
2024-12-02,23:10,noche,8,4.3487,Post ML - Crema
2024-12-02,23:10,noche,9,4.9514,Post ML - Crema
2024-12-02,23:10,noche,10,5.1006,Post ML - Crema
2024-12-02,23:10,noche,11,4.5622,Post ML - Crema
2024-12-02,23:10,noche,12,5.4135,Post ML - Crema
2024-12-02,23:10,noche,13,4.1147,Post ML - Crema
2024-12-02,23:10,noche,14,3.3821,Post ML - Crema
2024-12-02,23:10,noche,15,4.6053,Post ML - Crema
2024-12-02,23:10,noche,16,3.1099,Post ML - Crema
2024-12-02,23:20,noche,1,3.9074,Post ML - Crema
2024-12-02,23:20,noche,2,4.5705,Post ML - Crema
2024-12-02,23:20,noche,3,4.2468,Post ML - Crema
2024-12-02,23:20,noche,4,4.2007,Post ML - Crema
2024-12-02,23:20,noche,5,3.686,Post ML - Crema
2024-12-02,23:20,noche,6,4.2944,Post ML - Crema
2024-12-02,23:20,noche,7,4.8219,Post ML - Crema
2024-12-02,23:20,noche,8,4.3104,Post ML - Crema
2024-12-02,23:20,noche,9,3.8683,Post ML - Crema
2024-12-02,23:20,noche,10,3.6513,Post ML - Crema
2024-12-02,23:20,noche,11,3.879,Post ML - Crema
2024-12-02,23:20,noche,12,4.504,Post ML - Crema
2024-12-02,23:20,noche,13,4.4787,Post ML - Crema
2024-12-02,23:20,noche,14,3.8061,Post ML - Crema
2024-12-02,23:20,noche,15,2.9929,Post ML - Crema
2024-12-02,23:20,noche,16,4.2021,Post ML - Crema
2024-12-02,23:30,noche,1,3.8332,Post ML - Crema
2024-12-02,23:30,noche,2,4.6583,Post ML - Crema
2024-12-02,23:30,noche,3,3.9068,Post ML - Crema
2024-12-02,23:30,noche,4,3.7863,Post ML - Crema
2024-12-02,23:30,noche,5,4.3796,Post ML - Crema
2024-12-02,23:30,noche,6,5.526,Post ML - Crema
2024-12-02,23:30,noche,7,4.6895,Post ML - Crema
2024-12-02,23:30,noche,8,4.3708,Post ML - Crema
2024-12-02,23:30,noche,9,4.4866,Post ML - Crema
2024-12-02,23:30,noche,10,3.3894,Post ML - Crema
2024-12-02,23:30,noche,11,3.7164,Post ML - Crema
2024-12-02,23:30,noche,12,2.9943,Post ML - Crema
2024-12-02,23:30,noche,13,5.1995,Post ML - Crema
2024-12-02,23:30,noche,14,4.9924,Post ML - Crema
2024-12-02,23:30,noche,15,4.2791,Post ML - Crema
2024-12-02,23:30,noche,16,4.0643,Post ML - Crema
2024-12-03,06:00,mañana,1,3.4932,Post ML - Crema
2024-12-03,06:00,mañana,2,4.186,Post ML - Crema
2024-12-03,06:00,mañana,3,5.232,Post ML - Crema
2024-12-03,06:00,mañana,4,4.3683,Post ML - Crema
2024-12-03,06:00,mañana,5,4.0064,Post ML - Crema
2024-12-03,06:00,mañana,6,3.3858,Post ML - Crema
2024-12-03,06:00,mañana,7,5.0178,Post ML - Crema
2024-12-03,06:00,mañana,8,4.2636,Post ML - Crema
2024-12-03,06:00,mañana,9,3.3865,Post ML - Crema
2024-12-03,06:00,mañana,10,3.8194,Post ML - Crema
2024-12-03,06:00,mañana,11,3.6357,Post ML - Crema
2024-12-03,06:00,mañana,12,4.2315,Post ML - Crema
2024-12-03,06:00,mañana,13,4.4078,Post ML - Crema
2024-12-03,06:00,mañana,14,3.9576,Post ML - Crema
2024-12-03,06:00,mañana,15,4.4689,Post ML - Crema
2024-12-03,06:00,mañana,16,4.0371,Post ML - Crema
2024-12-03,06:10,mañana,1,4.8524,Post ML - Crema
2024-12-03,06:10,mañana,2,4.1143,Post ML - Crema
2024-12-03,06:10,mañana,3,5.8836,Post ML - Crema
2024-12-03,06:10,mañana,4,4.0065,Post ML - Crema
2024-12-03,06:10,mañana,5,3.8303,Post ML - Crema
2024-12-03,06:10,mañana,6,3.7663,Post ML - Crema
2024-12-03,06:10,mañana,7,4.1903,Post ML - Crema
2024-12-03,06:10,mañana,8,3.4058,Post ML - Crema
2024-12-03,06:10,mañana,9,4.4532,Post ML - Crema
2024-12-03,06:10,mañana,10,3.3092,Post ML - Crema
2024-12-03,06:10,mañana,11,4.3841,Post ML - Crema
2024-12-03,06:10,mañana,12,3.5973,Post ML - Crema
2024-12-03,06:10,mañana,13,4.1017,Post ML - Crema
2024-12-03,06:10,mañana,14,4.5221,Post ML - Crema
2024-12-03,06:10,mañana,15,5.2232,Post ML - Crema
2024-12-03,06:10,mañana,16,3.4777,Post ML - Crema
2024-12-03,06:20,mañana,1,4.2218,Post ML - Crema
2024-12-03,06:20,mañana,2,3.9236,Post ML - Crema
2024-12-03,06:20,mañana,3,3.8477,Post ML - Crema
2024-12-03,06:20,mañana,4,3.9282,Post ML - Crema
2024-12-03,06:20,mañana,5,4.7285,Post ML - Crema
2024-12-03,06:20,mañana,6,4.0462,Post ML - Crema
2024-12-03,06:20,mañana,7,5.4696,Post ML - Crema
2024-12-03,06:20,mañana,8,4.5163,Post ML - Crema
2024-12-03,06:20,mañana,9,3.7748,Post ML - Crema
2024-12-03,06:20,mañana,10,4.1093,Post ML - Crema
2024-12-03,06:20,mañana,11,3.883,Post ML - Crema
2024-12-03,06:20,mañana,12,4.716,Post ML - Crema
2024-12-03,06:20,mañana,13,3.4478,Post ML - Crema
2024-12-03,06:20,mañana,14,3.5307,Post ML - Crema
2024-12-03,06:20,mañana,15,3.7928,Post ML - Crema
2024-12-03,06:20,mañana,16,4.3293,Post ML - Crema
2024-12-03,06:30,mañana,1,4.9412,Post ML - Crema
2024-12-03,06:30,mañana,2,5.0179,Post ML - Crema
2024-12-03,06:30,mañana,3,4.5755,Post ML - Crema
2024-12-03,06:30,mañana,4,4.2569,Post ML - Crema
2024-12-03,06:30,mañana,5,4.7132,Post ML - Crema
2024-12-03,06:30,mañana,6,3.7049,Post ML - Crema
2024-12-03,06:30,mañana,7,3.3408,Post ML - Crema
2024-12-03,06:30,mañana,8,4.5271,Post ML - Crema
2024-12-03,06:30,mañana,9,3.777,Post ML - Crema
2024-12-03,06:30,mañana,10,4.266,Post ML - Crema
2024-12-03,06:30,mañana,11,4.3622,Post ML - Crema
2024-12-03,06:30,mañana,12,4.429,Post ML - Crema
2024-12-03,06:30,mañana,13,4.7877,Post ML - Crema
2024-12-03,06:30,mañana,14,4.638,Post ML - Crema
2024-12-03,06:30,mañana,15,4.1813,Post ML - Crema
2024-12-03,06:30,mañana,16,3.7852,Post ML - Crema
2024-12-03,06:40,mañana,1,4.356,Post ML - Crema
2024-12-03,06:40,mañana,2,3.99,Post ML - Crema
2024-12-03,06:40,mañana,3,4.1979,Post ML - Crema
2024-12-03,06:40,mañana,4,5.6615,Post ML - Crema
2024-12-03,06:40,mañana,5,4.3947,Post ML - Crema
2024-12-03,06:40,mañana,6,4.5341,Post ML - Crema
2024-12-03,06:40,mañana,7,3.9332,Post ML - Crema
2024-12-03,06:40,mañana,8,4.8304,Post ML - Crema
2024-12-03,06:40,mañana,9,4.6953,Post ML - Crema
2024-12-03,06:40,mañana,10,4.699,Post ML - Crema
2024-12-03,06:40,mañana,11,4.4117,Post ML - Crema
2024-12-03,06:40,mañana,12,4.8378,Post ML - Crema
